,Waianae_solar
2023-01-26 18:00:00,1.5874858822168225
2023-01-26 19:00:00,1.5874856378188764
2023-01-26 20:00:00,1.5874853885354354
2023-01-26 21:00:00,1.5874851343665284
2023-01-26 22:00:00,1.5874848753121844
2023-01-26 23:00:00,1.5874846113724332
2023-01-27 00:00:00,1.587484342547305
2023-01-27 01:00:00,1.5874840688368312
2023-01-27 02:00:00,1.5874837902410424
2023-01-27 03:00:00,1.587483506759971
2023-01-27 04:00:00,1.58748321839365
2023-01-27 05:00:00,1.5874829251421119
2023-01-27 06:00:00,1.5874826270053906
2023-01-27 07:00:00,1.5874823239835203
2023-01-27 08:00:00,1.587482016076536
2023-01-27 09:00:00,1.5874817032844726
2023-01-27 10:00:00,1.5874813856073666
2023-01-27 11:00:00,1.587481063045254
2023-01-27 12:00:00,1.5874807355981724
2023-01-27 13:00:00,1.587480403266159
2023-01-27 14:00:00,1.5874800660492516
2023-01-27 15:00:00,1.58747972394749
2023-01-27 16:00:00,1.5874793769609126
2023-01-27 17:00:00,1.5874790250895596
2023-01-27 18:00:00,1.5874786683334716
2023-01-27 19:00:00,1.587478306692689
2023-01-27 20:00:00,1.5874779401672539
2023-01-27 21:00:00,1.587477568757208
2023-01-27 22:00:00,1.5874771924625943
2023-01-27 23:00:00,1.5874768112834559
2023-01-28 00:00:00,1.5874764252198366
2023-01-28 01:00:00,1.5874760342717804
2023-01-28 02:00:00,1.5874756384393327
2023-01-28 03:00:00,1.587475237722539
2023-01-28 04:00:00,1.587474832121445
2023-01-28 05:00:00,1.5874744216360972
2023-01-28 06:00:00,1.5874740062665431
2023-01-28 07:00:00,1.5874735860128304
2023-01-28 08:00:00,1.587473160875007
2023-01-28 09:00:00,1.5874727308531222
2023-01-28 10:00:00,1.587472295947225
2023-01-28 11:00:00,1.5874718561573657
2023-01-28 12:00:00,1.5874714114835946
2023-01-28 13:00:00,1.5874709619259626
2023-01-28 14:00:00,1.5874705074845221
2023-01-28 15:00:00,1.5874700481593245
2023-01-28 16:00:00,1.5874695839504227
2023-01-28 17:00:00,1.5874691148578703
2023-01-28 18:00:00,1.5874686408817211
2023-01-28 19:00:00,1.5874681620220294
2023-01-28 20:00:00,1.5874676782788506
2023-01-28 21:00:00,1.5874671896522397
2023-01-28 22:00:00,1.587466696142253
2023-01-28 23:00:00,1.5874661977489477
2023-01-29 00:00:00,1.5874656944723804
2023-01-29 01:00:00,1.5874651863126092
2023-01-29 02:00:00,1.5874646732696926
2023-01-29 03:00:00,1.5874641553436892
2023-01-29 04:00:00,1.5874636325346587
2023-01-29 05:00:00,1.5874631048426613
2023-01-29 06:00:00,1.5874625722677573
2023-01-29 07:00:00,1.5874620348100084
2023-01-29 08:00:00,1.5874614924694757
2023-01-29 09:00:00,1.5874609452462216
2023-01-29 10:00:00,1.5874603931403093
2023-01-29 11:00:00,1.5874598361518022
2023-01-29 12:00:00,1.5874592742807638
2023-01-29 13:00:00,1.5874587075272595
2023-01-29 14:00:00,1.5874581358913535
2023-01-29 15:00:00,1.5874575593731122
2023-01-29 16:00:00,1.5874569779726013
2023-01-29 17:00:00,1.5874563916898878
2023-01-29 18:00:00,1.5874558005250392
2023-01-29 19:00:00,1.5874552044781232
2023-01-29 20:00:00,1.5874546035492083
2023-01-29 21:00:00,1.5874539977383635
2023-01-29 22:00:00,1.5874533870456586
2023-01-29 23:00:00,1.5874527714711635
2023-01-30 00:00:00,1.587452151014949
2023-01-30 01:00:00,1.5874515256770867
2023-01-30 02:00:00,1.5874508954576478
2023-01-30 03:00:00,1.5874502603567051
2023-01-30 04:00:00,1.5874496203743318
2023-01-30 05:00:00,1.587448975510601
2023-01-30 06:00:00,1.587448325765587
2023-01-30 07:00:00,1.5874476711393641
2023-01-30 08:00:00,1.5874470116320079
2023-01-30 09:00:00,1.587446347243594
2023-01-30 10:00:00,1.5874456779741988
2023-01-30 11:00:00,1.5874450038238987
2023-01-30 12:00:00,1.5874443247927723
2023-01-30 13:00:00,1.5874436408808965
2023-01-30 14:00:00,1.5874429520883502
2023-01-30 15:00:00,1.587442258415213
2023-01-30 16:00:00,1.5874415598615637
2023-01-30 17:00:00,1.5874408564274833
2023-01-30 18:00:00,1.5874401481130522
2023-01-30 19:00:00,1.587439434918352
2023-01-30 20:00:00,1.5874387168434645
2023-01-30 21:00:00,1.5874379938884724
2023-01-30 22:00:00,1.5874372660534584
2023-01-30 23:00:00,1.5874365333385063
2023-01-31 00:00:00,1.5874357957437004
2023-01-31 01:00:00,1.587435053269125
2023-01-31 02:00:00,1.5874343059148663
2023-01-31 03:00:00,1.5874335536810091
2023-01-31 04:00:00,1.5874327965676405
2023-01-31 05:00:00,1.5874320345748474
2023-01-31 06:00:00,1.587431267702717
2023-01-31 07:00:00,1.5874304959513375
2023-01-31 08:00:00,1.5874297193207978
2023-01-31 09:00:00,1.5874289378111872
2023-01-31 10:00:00,1.587428151422595
2023-01-31 11:00:00,1.5874273601551119
2023-01-31 12:00:00,1.5874265640088288
2023-01-31 13:00:00,1.5874257629838369
2023-01-31 14:00:00,1.5874249570802288
2023-01-31 15:00:00,1.5874241462980963
2023-01-31 16:00:00,1.587423330637533
2023-01-31 17:00:00,1.5874225100986326
2023-01-31 18:00:00,1.5874216846814895
2023-01-31 19:00:00,1.5874208543861978
2023-01-31 20:00:00,1.587420019212854
2023-01-31 21:00:00,1.5874191791615533
2023-01-31 22:00:00,1.5874183342323926
2023-01-31 23:00:00,1.5874174844254685
2023-02-01 00:00:00,1.5874166297408787
2023-02-01 01:00:00,1.587415770178722
2023-02-01 02:00:00,1.5874149057390963
2023-02-01 03:00:00,1.5874140364221014
2023-02-01 04:00:00,1.5874131622278373
2023-02-01 05:00:00,1.5874122831564041
2023-02-01 06:00:00,1.587411399207903
2023-02-01 07:00:00,1.5874105103824356
2023-02-01 08:00:00,1.5874096166801037
2023-02-01 09:00:00,1.5874087181010101
2023-02-01 10:00:00,1.5874078146452584
2023-02-01 11:00:00,1.587406906312952
2023-02-01 12:00:00,1.587405993104195
2023-02-01 13:00:00,1.5874050750190931
2023-02-01 14:00:00,1.5874041520577509
2023-02-01 15:00:00,1.5874032242202754
2023-02-01 16:00:00,1.5874022915067723
2023-02-01 17:00:00,1.5874013539173493
2023-02-01 18:00:00,1.5874004114521134
2023-02-01 19:00:00,1.5873994641111742
2023-02-01 20:00:00,1.5873985118946392
2023-02-01 21:00:00,1.5873975548026185
2023-02-01 22:00:00,1.587396592835222
2023-02-01 23:00:00,1.58739562599256
2023-02-02 00:00:00,1.587394654274744
2023-02-02 01:00:00,1.5873936776818847
2023-02-02 02:00:00,1.587392696214095
2023-02-02 03:00:00,1.587391709871488
2023-02-02 04:00:00,1.5873907186541762
2023-02-02 05:00:00,1.5873897225622742
2023-02-02 06:00:00,1.587388721595896
2023-02-02 07:00:00,1.5873877157551568
2023-02-02 08:00:00,1.5873867050401715
2023-02-02 09:00:00,1.5873856894510574
2023-02-02 10:00:00,1.5873846689879303
2023-02-02 11:00:00,1.5873836436509077
2023-02-02 12:00:00,1.5873826134401077
2023-02-02 13:00:00,1.5873815783556477
2023-02-02 14:00:00,1.5873805383976478
2023-02-02 15:00:00,1.5873794935662269
2023-02-02 16:00:00,1.5873784438615048
2023-02-02 17:00:00,1.5873773892836027
2023-02-02 18:00:00,1.5873763298326413
2023-02-02 19:00:00,1.5873752655087423
2023-02-02 20:00:00,1.5873741963120283
2023-02-02 21:00:00,1.587373122242622
2023-02-02 22:00:00,1.5873720433006464
2023-02-02 23:00:00,1.5873709594862264
2023-02-03 00:00:00,1.5873698707994854
2023-02-03 01:00:00,1.5873687772405491
2023-02-03 02:00:00,1.5873676788095432
2023-02-03 03:00:00,1.5873665755065938
2023-02-03 04:00:00,1.5873654673318274
2023-02-03 05:00:00,1.5873643542853715
2023-02-03 06:00:00,1.587363236367354
2023-02-03 07:00:00,1.5873621135779032
2023-02-03 08:00:00,1.5873609859171485
2023-02-03 09:00:00,1.587359853385219
2023-02-03 10:00:00,1.5873587159822449
2023-02-03 11:00:00,1.5873575737083572
2023-02-03 12:00:00,1.5873564265636866
2023-02-03 13:00:00,1.5873552745483652
2023-02-03 14:00:00,1.5873541176625254
2023-02-03 15:00:00,1.5873529559063002
2023-02-03 16:00:00,1.5873517892798228
2023-02-03 17:00:00,1.5873506177832273
2023-02-03 18:00:00,1.5873494414166482
2023-02-03 19:00:00,1.587348260180221
2023-02-03 20:00:00,1.5873470740740812
2023-02-03 21:00:00,1.5873458830983647
2023-02-03 22:00:00,1.587344687253209
2023-02-03 23:00:00,1.5873434865387512
2023-02-04 00:00:00,1.587342280955129
2023-02-04 01:00:00,1.5873410705024815
2023-02-04 02:00:00,1.587339855180947
2023-02-04 03:00:00,1.5873386349906657
2023-02-04 04:00:00,1.5873374099317776
2023-02-04 05:00:00,1.5873361800044237
2023-02-04 06:00:00,1.5873349452087444
2023-02-04 07:00:00,1.5873337055448828
2023-02-04 08:00:00,1.5873324610129804
2023-02-04 09:00:00,1.5873312116131806
2023-02-04 10:00:00,1.5873299573456272
2023-02-04 11:00:00,1.5873286982104635
2023-02-04 12:00:00,1.5873274342078352
2023-02-04 13:00:00,1.5873261653378863
2023-02-04 14:00:00,1.5873248916007634
2023-02-04 15:00:00,1.5873236129966128
2023-02-04 16:00:00,1.5873223295255812
2023-02-04 17:00:00,1.587321041187816
2023-02-04 18:00:00,1.5873197479834653
2023-02-04 19:00:00,1.587318449912678
2023-02-04 20:00:00,1.5873171469756027
2023-02-04 21:00:00,1.5873158391723894
2023-02-04 22:00:00,1.5873145265031883
2023-02-04 23:00:00,1.58731320896815
2023-02-05 00:00:00,1.5873118865674265
2023-02-05 01:00:00,1.5873105593011687
2023-02-05 02:00:00,1.5873092271695302
2023-02-05 03:00:00,1.5873078901726632
2023-02-05 04:00:00,1.5873065483107218
2023-02-05 05:00:00,1.5873052015838596
2023-02-05 06:00:00,1.5873038499922323
2023-02-05 07:00:00,1.587302493535994
2023-02-05 08:00:00,1.587301132215302
2023-02-05 09:00:00,1.587299766030311
2023-02-05 10:00:00,1.5872983949811788
2023-02-05 11:00:00,1.5872970190680638
2023-02-05 12:00:00,1.5872956382911223
2023-02-05 13:00:00,1.587294252650514
2023-02-05 14:00:00,1.5872928621463982
2023-02-05 15:00:00,1.5872914667789342
2023-02-05 16:00:00,1.5872900665482825
2023-02-05 17:00:00,1.587288661454604
2023-02-05 18:00:00,1.5872872514980603
2023-02-05 19:00:00,1.5872858366788125
2023-02-05 20:00:00,1.5872844169970246
2023-02-05 21:00:00,1.5872829924528586
2023-02-05 22:00:00,1.5872815630464785
2023-02-05 23:00:00,1.5872801287780487
2023-02-06 00:00:00,1.5872786896477333
2023-02-06 01:00:00,1.5872772456556987
2023-02-06 02:00:00,1.58727579680211
2023-02-06 03:00:00,1.587274343087134
2023-02-06 04:00:00,1.5872728845109376
2023-02-06 05:00:00,1.5872714210736885
2023-02-06 06:00:00,1.5872699527755545
2023-02-06 07:00:00,1.5872684796167047
2023-02-06 08:00:00,1.5872670015973083
2023-02-06 09:00:00,1.5872655187175344
2023-02-06 10:00:00,1.5872640309775548
2023-02-06 11:00:00,1.5872625383775387
2023-02-06 12:00:00,1.5872610409176588
2023-02-06 13:00:00,1.5872595385980872
2023-02-06 14:00:00,1.5872580314189957
2023-02-06 15:00:00,1.587256519380558
2023-02-06 16:00:00,1.5872550024829473
2023-02-06 17:00:00,1.5872534807263388
2023-02-06 18:00:00,1.5872519541109062
2023-02-06 19:00:00,1.587250422636826
2023-02-06 20:00:00,1.5872488863042733
2023-02-06 21:00:00,1.587247345113425
2023-02-06 22:00:00,1.5872457990644584
2023-02-06 23:00:00,1.5872442481575504
2023-02-07 00:00:00,1.58724269239288
2023-02-07 01:00:00,1.5872411317706254
2023-02-07 02:00:00,1.587239566290966
2023-02-07 03:00:00,1.5872379959540819
2023-02-07 04:00:00,1.587236420760153
2023-02-07 05:00:00,1.5872348407093608
2023-02-07 06:00:00,1.5872332558018867
2023-02-07 07:00:00,1.5872316660379129
2023-02-07 08:00:00,1.5872300714176213
2023-02-07 09:00:00,1.5872284719411964
2023-02-07 10:00:00,1.5872268676088206
2023-02-07 11:00:00,1.587225258420679
2023-02-07 12:00:00,1.5872236443769565
2023-02-07 13:00:00,1.5872220254778382
2023-02-07 14:00:00,1.5872204017235105
2023-02-07 15:00:00,1.5872187731141596
2023-02-07 16:00:00,1.587217139649973
2023-02-07 17:00:00,1.5872155013311378
2023-02-07 18:00:00,1.5872138581578428
2023-02-07 19:00:00,1.5872122101302764
2023-02-07 20:00:00,1.587210557248628
2023-02-07 21:00:00,1.5872088995130875
2023-02-07 22:00:00,1.5872072369238452
2023-02-07 23:00:00,1.587205569481093
2023-02-08 00:00:00,1.5872038971850215
2023-02-08 01:00:00,1.587202220035823
2023-02-08 02:00:00,1.5872005380336907
2023-02-08 03:00:00,1.587198851178817
2023-02-08 04:00:00,1.5871971594713965
2023-02-08 05:00:00,1.587195462911623
2023-02-08 06:00:00,1.587193761499692
2023-02-08 07:00:00,1.5871920552357983
2023-02-08 08:00:00,1.5871903441201385
2023-02-08 09:00:00,1.5871886281529088
2023-02-08 10:00:00,1.5871869073343066
2023-02-08 11:00:00,1.5871851816645297
2023-02-08 12:00:00,1.5871834511437757
2023-02-08 13:00:00,1.5871817157722443
2023-02-08 14:00:00,1.5871799755501343
2023-02-08 15:00:00,1.587178230477646
2023-02-08 16:00:00,1.5871764805549793
2023-02-08 17:00:00,1.587174725782336
2023-02-08 18:00:00,1.5871729661599174
2023-02-08 19:00:00,1.5871712016879254
2023-02-08 20:00:00,1.5871694323665633
2023-02-08 21:00:00,1.5871676581960334
2023-02-08 22:00:00,1.587165879176541
2023-02-08 23:00:00,1.5871640953082888
2023-02-09 00:00:00,1.587162306591483
2023-02-09 01:00:00,1.5871605130263289
2023-02-09 02:00:00,1.5871587146130322
2023-02-09 03:00:00,1.5871569113517996
2023-02-09 04:00:00,1.5871551032428384
2023-02-09 05:00:00,1.5871532902863565
2023-02-09 06:00:00,1.5871514724825615
2023-02-09 07:00:00,1.5871496498316633
2023-02-09 08:00:00,1.5871478223338704
2023-02-09 09:00:00,1.5871459899893934
2023-02-09 10:00:00,1.5871441527984425
2023-02-09 11:00:00,1.5871423107612284
2023-02-09 12:00:00,1.5871404638779638
2023-02-09 13:00:00,1.5871386121488598
2023-02-09 14:00:00,1.58713675557413
2023-02-09 15:00:00,1.5871348941539867
2023-02-09 16:00:00,1.5871330278886446
2023-02-09 17:00:00,1.587131156778318
2023-02-09 18:00:00,1.5871292808232216
2023-02-09 19:00:00,1.5871274000235713
2023-02-09 20:00:00,1.5871255143795824
2023-02-09 21:00:00,1.587123623891473
2023-02-09 22:00:00,1.5871217285594585
2023-02-09 23:00:00,1.587119828383758
2023-02-10 00:00:00,1.5871179233645896
2023-02-10 01:00:00,1.5871160135021716
2023-02-10 02:00:00,1.5871140987967236
2023-02-10 03:00:00,1.587112179248466
2023-02-10 04:00:00,1.5871102548576193
2023-02-10 05:00:00,1.5871083256244038
2023-02-10 06:00:00,1.5871063915490422
2023-02-10 07:00:00,1.5871044526317561
2023-02-10 08:00:00,1.5871025088727684
2023-02-10 09:00:00,1.5871005602723027
2023-02-10 10:00:00,1.5870986068305821
2023-02-10 11:00:00,1.5870966485478322
2023-02-10 12:00:00,1.5870946854242767
2023-02-10 13:00:00,1.5870927174601421
2023-02-10 14:00:00,1.587090744655654
2023-02-10 15:00:00,1.5870887670110396
2023-02-10 16:00:00,1.5870867845265255
2023-02-10 17:00:00,1.5870847972023396
2023-02-10 18:00:00,1.5870828050387107
2023-02-10 19:00:00,1.5870808080358667
2023-02-10 20:00:00,1.5870788061940386
2023-02-10 21:00:00,1.5870767995134547
2023-02-10 22:00:00,1.5870747879943465
2023-02-10 23:00:00,1.5870727716369453
2023-02-11 00:00:00,1.587070750441482
2023-02-11 01:00:00,1.5870687244081891
2023-02-11 02:00:00,1.5870666935372997
2023-02-11 03:00:00,1.587064657829047
2023-02-11 04:00:00,1.5870626172836644
2023-02-11 05:00:00,1.587060571901387
2023-02-11 06:00:00,1.5870585216824495
2023-02-11 07:00:00,1.5870564666270877
2023-02-11 08:00:00,1.5870544067355374
2023-02-11 09:00:00,1.587052342008035
2023-02-11 10:00:00,1.5870502724448186
2023-02-11 11:00:00,1.5870481980461248
2023-02-11 12:00:00,1.587046118812193
2023-02-11 13:00:00,1.587044034743262
2023-02-11 14:00:00,1.5870419458395704
2023-02-11 15:00:00,1.5870398521013587
2023-02-11 16:00:00,1.5870377535288676
2023-02-11 17:00:00,1.5870356501223384
2023-02-11 18:00:00,1.5870335418820116
2023-02-11 19:00:00,1.5870314288081313
2023-02-11 20:00:00,1.5870293109009384
2023-02-11 21:00:00,1.5870271881606772
2023-02-11 22:00:00,1.5870250605875917
2023-02-11 23:00:00,1.5870229281819257
2023-02-12 00:00:00,1.5870207909439251
2023-02-12 01:00:00,1.5870186488738347
2023-02-12 02:00:00,1.5870165019719011
2023-02-12 03:00:00,1.58701435023837
2023-02-12 04:00:00,1.58701219367349
2023-02-12 05:00:00,1.5870100322775078
2023-02-12 06:00:00,1.5870078660506721
2023-02-12 07:00:00,1.5870056949932323
2023-02-12 08:00:00,1.5870035191054366
2023-02-12 09:00:00,1.5870013383875363
2023-02-12 10:00:00,1.586999152839781
2023-02-12 11:00:00,1.5869969624624223
2023-02-12 12:00:00,1.5869947672557119
2023-02-12 13:00:00,1.5869925672199017
2023-02-12 14:00:00,1.5869903623552446
2023-02-12 15:00:00,1.5869881526619938
2023-02-12 16:00:00,1.5869859381404037
2023-02-12 17:00:00,1.5869837187907276
2023-02-12 18:00:00,1.586981494613222
2023-02-12 19:00:00,1.5869792656081414
2023-02-12 20:00:00,1.586977031775742
2023-02-12 21:00:00,1.586974793116281
2023-02-12 22:00:00,1.5869725496300144
2023-02-12 23:00:00,1.5869703013172016
2023-02-13 00:00:00,1.5869680481780997
2023-02-13 01:00:00,1.5869657902129684
2023-02-13 02:00:00,1.5869635274220657
2023-02-13 03:00:00,1.5869612598056535
2023-02-13 04:00:00,1.5869589873639909
2023-02-13 05:00:00,1.5869567100973396
2023-02-13 06:00:00,1.5869544280059613
2023-02-13 07:00:00,1.5869521410901173
2023-02-13 08:00:00,1.586949849350072
2023-02-13 09:00:00,1.586947552786087
2023-02-13 10:00:00,1.586945251398427
2023-02-13 11:00:00,1.5869429451873567
2023-02-13 12:00:00,1.5869406341531405
2023-02-13 13:00:00,1.5869383182960441
2023-02-13 14:00:00,1.5869359976163333
2023-02-13 15:00:00,1.5869336721142757
2023-02-13 16:00:00,1.586931341790137
2023-02-13 17:00:00,1.5869290066441861
2023-02-13 18:00:00,1.586926666676691
2023-02-13 19:00:00,1.5869243218879203
2023-02-13 20:00:00,1.5869219722781438
2023-02-13 21:00:00,1.5869196178476306
2023-02-13 22:00:00,1.5869172585966527
2023-02-13 23:00:00,1.5869148945254794
2023-02-14 00:00:00,1.5869125256343837
2023-02-14 01:00:00,1.586910151923637
2023-02-14 02:00:00,1.5869077733935126
2023-02-14 03:00:00,1.5869053900442833
2023-02-14 04:00:00,1.5869030018762227
2023-02-14 05:00:00,1.5869006088896063
2023-02-14 06:00:00,1.5868982110847076
2023-02-14 07:00:00,1.5868958084618037
2023-02-14 08:00:00,1.5868934010211686
2023-02-14 09:00:00,1.5868909887630804
2023-02-14 10:00:00,1.5868885716878163
2023-02-14 11:00:00,1.5868861497956532
2023-02-14 12:00:00,1.5868837230868698
2023-02-14 13:00:00,1.5868812915617447
2023-02-14 14:00:00,1.586878855220558
2023-02-14 15:00:00,1.586876414063588
2023-02-14 16:00:00,1.586873968091117
2023-02-14 17:00:00,1.5868715173034251
2023-02-14 18:00:00,1.586869061700794
2023-02-14 19:00:00,1.5868666012835058
2023-02-14 20:00:00,1.5868641360518427
2023-02-14 21:00:00,1.5868616660060892
2023-02-14 22:00:00,1.586859191146528
2023-02-14 23:00:00,1.5868567114734438
2023-02-15 00:00:00,1.5868542269871213
2023-02-15 01:00:00,1.5868517376878466
2023-02-15 02:00:00,1.586849243575905
2023-02-15 03:00:00,1.586846744651583
2023-02-15 04:00:00,1.5868442409151686
2023-02-15 05:00:00,1.586841732366948
2023-02-15 06:00:00,1.5868392190072114
2023-02-15 07:00:00,1.5868367008362452
2023-02-15 08:00:00,1.5868341778543404
2023-02-15 09:00:00,1.5868316500617867
2023-02-15 10:00:00,1.5868291174588738
2023-02-15 11:00:00,1.5868265800458938
2023-02-15 12:00:00,1.5868240378231369
2023-02-15 13:00:00,1.5868214907908964
2023-02-15 14:00:00,1.5868189389494636
2023-02-15 15:00:00,1.586816382299133
2023-02-15 16:00:00,1.5868138208401978
2023-02-15 17:00:00,1.5868112545729522
2023-02-15 18:00:00,1.5868086834976913
2023-02-15 19:00:00,1.5868061076147097
2023-02-15 20:00:00,1.5868035269243048
2023-02-15 21:00:00,1.5868009414267719
2023-02-15 22:00:00,1.5867983511224084
2023-02-15 23:00:00,1.586795756011512
2023-02-16 00:00:00,1.5867931560943809
2023-02-16 01:00:00,1.5867905513713136
2023-02-16 02:00:00,1.5867879418426094
2023-02-16 03:00:00,1.5867853275085686
2023-02-16 04:00:00,1.5867827083694905
2023-02-16 05:00:00,1.5867800844256772
2023-02-16 06:00:00,1.5867774556774297
2023-02-16 07:00:00,1.5867748221250497
2023-02-16 08:00:00,1.5867721837688402
2023-02-16 09:00:00,1.5867695406091038
2023-02-16 10:00:00,1.5867668926461453
2023-02-16 11:00:00,1.5867642398802677
2023-02-16 12:00:00,1.5867615823117767
2023-02-16 13:00:00,1.5867589199409764
2023-02-16 14:00:00,1.5867562527681742
2023-02-16 15:00:00,1.5867535807936757
2023-02-16 16:00:00,1.586750904017788
2023-02-16 17:00:00,1.586748222440819
2023-02-16 18:00:00,1.5867455360630756
2023-02-16 19:00:00,1.5867428448848682
2023-02-16 20:00:00,1.5867401489065045
2023-02-16 21:00:00,1.5867374481282952
2023-02-16 22:00:00,1.5867347425505502
2023-02-16 23:00:00,1.5867320321735805
2023-02-17 00:00:00,1.5867293169976973
2023-02-17 01:00:00,1.5867265970232125
2023-02-17 02:00:00,1.5867238722504393
2023-02-17 03:00:00,1.5867211426796894
2023-02-17 04:00:00,1.586718408311278
2023-02-17 05:00:00,1.5867156691455182
2023-02-17 06:00:00,1.586712925182725
2023-02-17 07:00:00,1.5867101764232139
2023-02-17 08:00:00,1.5867074228672997
2023-02-17 09:00:00,1.5867046645153007
2023-02-17 10:00:00,1.5867019013675319
2023-02-17 11:00:00,1.5866991334243121
2023-02-17 12:00:00,1.5866963606859579
2023-02-17 13:00:00,1.5866935831527895
2023-02-17 14:00:00,1.5866908008251248
2023-02-17 15:00:00,1.5866880137032837
2023-02-17 16:00:00,1.5866852217875875
2023-02-17 17:00:00,1.586682425078355
2023-02-17 18:00:00,1.58667962357591
2023-02-17 19:00:00,1.5866768172805716
2023-02-17 20:00:00,1.5866740061926643
2023-02-17 21:00:00,1.5866711903125106
2023-02-17 22:00:00,1.5866683696404333
2023-02-17 23:00:00,1.5866655441767572
2023-02-18 00:00:00,1.5866627139218066
2023-02-18 01:00:00,1.5866598788759072
2023-02-18 02:00:00,1.5866570390393835
2023-02-18 03:00:00,1.5866541944125634
2023-02-18 04:00:00,1.5866513449957727
2023-02-18 05:00:00,1.5866484907893388
2023-02-18 06:00:00,1.5866456317935902
2023-02-18 07:00:00,1.5866427680088544
2023-02-18 08:00:00,1.5866398994354618
2023-02-18 09:00:00,1.5866370260737406
2023-02-18 10:00:00,1.5866341479240218
2023-02-18 11:00:00,1.5866312649866359
2023-02-18 12:00:00,1.586628377261914
2023-02-18 13:00:00,1.5866254847501882
2023-02-18 14:00:00,1.5866225874517899
2023-02-18 15:00:00,1.5866196853670536
2023-02-18 16:00:00,1.5866167784963106
2023-02-18 17:00:00,1.5866138668398975
2023-02-18 18:00:00,1.586610950398146
2023-02-18 19:00:00,1.586608029171393
2023-02-18 20:00:00,1.5866051031599742
2023-02-18 21:00:00,1.5866021723642247
2023-02-18 22:00:00,1.5865992367844821
2023-02-18 23:00:00,1.586596296421083
2023-02-19 00:00:00,1.5865933512743664
2023-02-19 01:00:00,1.5865904013446688
2023-02-19 02:00:00,1.5865874466323309
2023-02-19 03:00:00,1.5865844871376915
2023-02-19 04:00:00,1.5865815228610904
2023-02-19 05:00:00,1.5865785538028687
2023-02-19 06:00:00,1.5865755799633665
2023-02-19 07:00:00,1.586572601342927
2023-02-19 08:00:00,1.586569617941891
2023-02-19 09:00:00,1.5865666297606023
2023-02-19 10:00:00,1.5865636367994036
2023-02-19 11:00:00,1.5865606390586393
2023-02-19 12:00:00,1.5865576365386531
2023-02-19 13:00:00,1.5865546292397903
2023-02-19 14:00:00,1.586551617162397
2023-02-19 15:00:00,1.586548600306818
2023-02-19 16:00:00,1.5865455786734017
2023-02-19 17:00:00,1.5865425522624932
2023-02-19 18:00:00,1.5865395210744417
2023-02-19 19:00:00,1.5865364851095953
2023-02-19 20:00:00,1.5865334443683017
2023-02-19 21:00:00,1.586530398850912
2023-02-19 22:00:00,1.5865273485577744
2023-02-19 23:00:00,1.5865242934892412
2023-02-20 00:00:00,1.586521233645661
2023-02-20 01:00:00,1.5865181690273877
2023-02-20 02:00:00,1.586515099634772
2023-02-20 03:00:00,1.5865120254681673
2023-02-20 04:00:00,1.5865089465279263
2023-02-20 05:00:00,1.5865058628144024
2023-02-20 06:00:00,1.5865027743279514
2023-02-20 07:00:00,1.5864996810689265
2023-02-20 08:00:00,1.5864965830376838
2023-02-20 09:00:00,1.5864934802345796
2023-02-20 10:00:00,1.5864903726599697
2023-02-20 11:00:00,1.5864872603142115
2023-02-20 12:00:00,1.5864841431976622
2023-02-20 13:00:00,1.586481021310681
2023-02-20 14:00:00,1.5864778946536249
2023-02-20 15:00:00,1.5864747632268548
2023-02-20 16:00:00,1.5864716270307295
2023-02-20 17:00:00,1.5864684860656095
2023-02-20 18:00:00,1.5864653403318563
2023-02-20 19:00:00,1.5864621898298297
2023-02-20 20:00:00,1.586459034559894
2023-02-20 21:00:00,1.5864558745224095
2023-02-20 22:00:00,1.5864527097177412
2023-02-20 23:00:00,1.5864495401462506
2023-02-21 00:00:00,1.586446365808304
2023-02-21 01:00:00,1.5864431867042645
2023-02-21 02:00:00,1.5864400028344983
2023-02-21 03:00:00,1.586436814199371
2023-02-21 04:00:00,1.5864336207992482
2023-02-21 05:00:00,1.5864304226344985
2023-02-21 06:00:00,1.5864272197054874
2023-02-21 07:00:00,1.586424012012584
2023-02-21 08:00:00,1.586420799556157
2023-02-21 09:00:00,1.586417582336575
2023-02-21 10:00:00,1.5864143603542076
2023-02-21 11:00:00,1.5864111336094249
2023-02-21 12:00:00,1.5864079021025987
2023-02-21 13:00:00,1.5864046658340984
2023-02-21 14:00:00,1.5864014248042977
2023-02-21 15:00:00,1.586398179013568
2023-02-21 16:00:00,1.5863949284622822
2023-02-21 17:00:00,1.5863916731508143
2023-02-21 18:00:00,1.5863884130795372
2023-02-21 19:00:00,1.5863851482488271
2023-02-21 20:00:00,1.5863818786590576
2023-02-21 21:00:00,1.5863786043106052
2023-02-21 22:00:00,1.586375325203846
2023-02-21 23:00:00,1.5863720413391567
2023-02-22 00:00:00,1.5863687527169144
2023-02-22 01:00:00,1.5863654593374965
2023-02-22 02:00:00,1.5863621612012833
2023-02-22 03:00:00,1.5863588583086512
2023-02-22 04:00:00,1.586355550659982
2023-02-22 05:00:00,1.5863522382556534
2023-02-22 06:00:00,1.5863489210960477
2023-02-22 07:00:00,1.5863455991815456
2023-02-22 08:00:00,1.5863422725125287
2023-02-22 09:00:00,1.586338941089379
2023-02-22 10:00:00,1.586335604912479
2023-02-22 11:00:00,1.5863322639822137
